data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
21/02/2026 23:56,Jotaro,#CJ29VGPRC,0,0,пьяный баклажан,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Golden Knight | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Arrows | Battle Ram | Dart Goblin | Executioner | Giant Skeleton | Golden Knight | Mirror | Zap,1
21/02/2026 23:52,Aoi Erina,#2L2QYGQYG,0,0,Anarchy #2,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Bowler | Electro Giant | Goblin Hut | Golden Knight | Inferno Dragon | Lightning | Tornado | Witch,1
21/02/2026 23:45,daniiperezz7,#9C0PLU2C,0,0,Try to stop,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Cannon | Firecracker | Hog Rider | Royal Delivery | Skeleton Barrel | Skeletons | The Log | Valkyrie,1
21/02/2026 23:43,PAPIRRIIIN,#LVP9PQUG8,0,0,GUASSAMAMAYOS,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Electro Wizard | Elite Barbarians | Goblin Barrel | Princess | Rage | Valkyrie | Wizard,1
21/02/2026 23:38,Ghi_Universal,#82CLGVJ0P,0,9,Horus Royal NG,Vitoria,3,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Lumberjack | Skeleton Barrel,Firecracker | Spear Goblins | Wall Breakers | Witch,1
21/02/2026 23:35,LO_CR7,#LQ2C2R8Q,0,9,Al Armin,Derrota,1,2,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Lumberjack | Skeleton Barrel,Berserker | Firecracker | Mega Knight | Skeleton Barrel,1
21/02/2026 23:31,GABRIEL,#GQLJRPUCC,0,9,yes,Derrota,0,2,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Lumberjack | Skeleton Barrel,Furnace | Golden Knight | Skeleton Army | Suspicious Bush,1
21/02/2026 23:25,ariel. s81,#U99CJYCGU,0,9,Anime IL,Derrota,2,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Lumberjack | Skeleton Barrel,Dart Goblin | Mini P.E.K.K.A | Suspicious Bush | Valkyrie,1
21/02/2026 23:20,William 11,#8VLL2QPUJ,0,8,Akadios VI,Vitoria,1,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Lumberjack | Skeleton Barrel,Boss Bandit | Firecracker | Miner | Valkyrie,1
21/02/2026 23:15,Michael.esneide,#2CG800LL0,0,8,BEST WARRIORS,Derrota,2,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Dart Goblin | Firecracker | Giant Skeleton | Skeleton Barrel,Firecracker | Furnace | Lumberjack | Miner,1
21/02/2026 23:12,polis.,#PCJRLQ20V,0,7,ITALIA,Vitoria,1,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Dart Goblin | Firecracker | Giant Skeleton | Skeleton Barrel,Firecracker | Minions | Royal Recruits | Wall Breakers,1
21/02/2026 21:10,Алмаз,#PLLYURJLL,0,6,For real bro,Vitoria,2,1,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Dart Goblin | Firecracker | Giant Skeleton | Skeleton Barrel,Firecracker | Furnace | Golden Knight | Suspicious Bush,1
21/02/2026 20:13,miki86,#8C8UPLQU9,0,5,DTS Aurys98,Vitoria,2,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Dart Goblin | Firecracker | Giant Skeleton | Skeleton Barrel,Furnace | Golden Knight | Mega Knight | Sparky,1
21/02/2026 20:09,DarkLoki1112,#8UQUUR9LV,0,5,Sem cla,Derrota,2,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Skeleton Barrel | Suspicious Bush,Berserker | Firecracker | Hog Rider | Skeleton Barrel,1
21/02/2026 20:06,leo,#2J2L0J8L,0,5,west coast,Derrota,1,2,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Skeleton Barrel | Suspicious Bush,Electro Spirit | Firecracker | Monk | Mother Witch,1
21/02/2026 20:03,ATRE,#2QRJUV0C8,0,4,Universo 927,Vitoria,2,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Skeleton Barrel | Suspicious Bush,Executioner | Firecracker | Mega Knight | Musketeer,1
21/02/2026 19:59,国際保護動物,#9QVPULJP2,0,4,春風,Derrota,0,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Rune Giant | Skeleton Barrel,Furnace | Golden Knight | Ice Golem | Suspicious Bush,1
21/02/2026 19:56,EmZee,#L9CG9LL,0,4,hul skero,Derrota,2,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Rune Giant | Skeleton Barrel,Dart Goblin | Electro Spirit | Skeleton Barrel | Valkyrie,1
21/02/2026 19:52,Crak 7,#92JRJG222,0,3,palachos,Vitoria,3,1,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Rune Giant | Skeleton Barrel,Firecracker | Hog Rider | Mega Knight | Wizard,1
21/02/2026 18:50,Elektromagier,#YGUURVGR2,0,2,Austria,Vitoria,1,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Giant Skeleton | Rune Giant | Skeleton Barrel,Furnace | Heal Spirit | Lumberjack | Monk,1
21/02/2026 18:46,Adri._.,#202Y88JYR8,0,2,Elclanmaspro,Derrota,0,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Monk | Rune Giant | Skeleton Barrel,Firecracker | Giant Skeleton | Princess | Skeleton Barrel,1
21/02/2026 18:42,Sampayo,#2Q0RL02R9,0,2,Los legítimos,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Electro Spirit | Firecracker | Rune Giant | Skeleton Barrel,Golden Knight | Mother Witch | Princess | Royal Ghost,1
21/02/2026 18:39,M@s1erqw1kSkOpR,#RQG228JY,0,2,Order of Dragon,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Goblin Demolisher | Princess | Rune Giant,Electro Spirit | Firecracker | Monk | Skeleton Barrel,1
21/02/2026 18:35,tony,#LYJVCG9Q,0,2,COWNAX,Derrota,0,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Princess | Royal Ghost | Skeleton Army,Firecracker | Furnace | Suspicious Bush | Valkyrie,1
21/02/2026 17:06,TzA,#20802UJ0QP,0,2,Việt Nam,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Princess | Royal Ghost | Skeleton Army,Electro Spirit | Golden Knight | Mother Witch | Skeleton Barrel,1
21/02/2026 17:04,vzzb,#92CYLGG8P,0,1,Wind Breaker,Vitoria,1,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Princess | Royal Ghost | Skeleton Army,Firecracker | Hog Rider | Ice Golem | Wall Breakers,1
21/02/2026 16:59,tuPadreSS,#QQLV982,0,1,Mainscape,Derrota,0,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Firecracker | Furnace | Monk | Royal Ghost,Cannon Cart | Golden Knight | Mother Witch | Skeleton Army,1
21/02/2026 16:46,®JOKER®,#CR2VLR2QY,0,1,CAMPEONES GOLD,Derrota,0,1,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Furnace | Mighty Miner | Royal Ghost | Royal Recruits,Firecracker | Giant Skeleton | Guards | Princess,1
21/02/2026 16:10,Arkon,#UJJYVQG9Q,0,0,PANCAKES,Vitoria,3,0,1,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Furnace | Mighty Miner | Royal Ghost | Royal Recruits,Hog Rider | Princess | Royal Ghost | Wall Breakers,1
21/02/2026 16:08,Martinz LM,#RG8VVG0JL,0,11511,TAMXL,Vitoria,3,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Dart Goblin | Firecracker | Goblin Gang | Goblins | Lightning | Musketeer | Royal Recruits | Skeleton Barrel,Arrows | Cannon | Giant | Knight | Minions | Prince | Vines | Wizard,1
21/02/2026 16:02,jitsu 75,#9UQRRPYG,0,12000,powerofgrayskul,Vitoria,1,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Barbarian Barrel | Goblin Cage | Goblinstein | Graveyard | Mini P.E.K.K.A | Poison | Royal Delivery | Skeletons,Arrows | Baby Dragon | Dart Goblin | Electro Dragon | Giant Skeleton | Mini P.E.K.K.A | Sparky | Zappies,1
21/02/2026 15:57,HamDog!!!!,#U9R2CVC,0,10238,RaiseHellNZ,Vitoria,1,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Balloon | Fireball | Golden Knight | Lumberjack | Mega Knight | Princess | Witch | Wizard,Electro Dragon | Electro Giant | Fireball | Flying Machine | Ice Spirit | Mini P.E.K.K.A | Tornado | Witch,1
21/02/2026 15:48,Sarki22,#9UR2QPR9,0,9204,Ocho Reales,Derrota,0,3,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Electro Spirit | Fisherman | Hunter | Mighty Miner | Monk | Royal Ghost | Royal Giant | Zappies,Firecracker | Flying Machine | Guards | Hunter | Poison | Ram Rider | The Log | Valkyrie,1
21/02/2026 01:48,El Guapo,#P8QPYC8J,0,0,DODGERS,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Furnace | Mighty Miner | Royal Ghost | Royal Recruits,Firecracker | Monk | Skeleton Barrel | Valkyrie,1
21/02/2026 00:49,The pekoso,#GVLPG002L,0,0,BPSTITUSXD,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Electro Giant | Executioner | Firecracker | Mirror | Monk | P.E.K.K.A | Tornado,1
21/02/2026 00:46,honor1!,#UGULGPYU8,0,0,Blood Phoenix,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Balloon | Goblin Gang | Golden Knight | Lumberjack | Mini P.E.K.K.A | P.E.K.K.A | Wizard,1
21/02/2026 00:43,kーご,#VY9PCPCGR,0,0,Sem cla,Derrota,0,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Electro Spirit | Goblin Giant | Goblin Hut | Lightning | Mini P.E.K.K.A | Sparky | The Log | Zap,1
21/02/2026 00:40,BB｜Chamoski,#Y8QPJ9LP,0,0,Sem cla,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Cannon | Goblin Barrel | Goblins | Ice Spirit | Mighty Miner | Princess | Rocket | The Log,1
21/02/2026 00:37,nudelsuppe,#YQ80RYUVC,0,0,Deutschland,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Goblin Barrel | Goblin Gang | Ice Spirit | Inferno Tower | Princess | Rocket | The Log | Valkyrie,1
21/02/2026 00:32,Star-Killer1138,#LPGJQUGP9,0,0,ALBUQUERQUE 503,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Barbarian Barrel | Electro Dragon | Goblin Cage | Goblins | Lightning | Minions | Monk | Ram Rider,1
21/02/2026 00:29,SIUUU,#Q0CPLYUV9,0,0,venezuela,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Earthquake | Electro Spirit | Firecracker | Hog Rider | Knight | Skeletons | Tesla | The Log,1
21/02/2026 00:26,شموخ الفارسة❤️,#R2Q0VUVGY,0,0,Syrian tigers,Derrota,0,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Firecracker | Goblin Gang | Hog Rider | Inferno Dragon | Mega Knight | Mini P.E.K.K.A | Witch,1
21/02/2026 00:24,匚卂丂卩乇尺匚丨ㄒㄖ,#GVRJVQCL,0,0,EL PLAN ELITE,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Electro Spirit | Furnace | Heal Spirit | Little Prince,Knight | Musketeer | Valkyrie | Witch,1
21/02/2026 00:18,AKINCI,#2CCVVUJLU,0,0,Prisoners,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Furnace | Heal Spirit | Little Prince | Rune Giant,Executioner | Hog Rider | Knight | Skeletons,1
20/02/2026 22:17,MiquelLV,#80CVLLJV8,0,0,Sem cla,Derrota,0,3,0,RampUp_Friendly_EventDeck_4Card,trail,Legendary Arena,Knight | Little Prince | Magic Archer | Minions,Furnace | Heal Spirit | Lumberjack | Monk,1
20/02/2026 00:47,fortunattoo,#2QQUL9PVR,0,0,CHILENOS CTM,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Balloon | Barbarian Barrel | Bowler | Electro Dragon | Freeze | Inferno Dragon | Lumberjack | Tornado,1
19/02/2026 22:55,Fábio,#2V82C9PY,0,0,LosFracos BR,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Dark Prince | Electro Dragon | Elixir Golem | Furnace | Goblin Gang | Lumberjack | Night Witch,1
19/02/2026 22:51,Furkan58,#LU9P2GP09,0,0,VAY ARKADAŞ,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Firecracker | Hog Rider | Lumberjack | Minions | Prince | Skeletons | Sparky | Zap,1
19/02/2026 22:47,carlinhos lenda,#9GUJRRU8R,0,0,Bangla™️,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Hog Rider | Knight | Lightning | Mega Knight | Skeleton Barrel | The Log | Witch,1
19/02/2026 19:34,XX,#8Q8LJQJC,0,0,皇族精英,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Barbarian Barrel | Dart Goblin | Fireball | Goblins | Minions | Mortar | Skeleton Barrel | Skeleton King,1
19/02/2026 19:29,Bernando,#28VYJ8CV,0,0,Spartans,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Bowler | Electro Wizard | Freeze | Graveyard | Ice Wizard | Inferno Dragon | Tornado | Valkyrie,1
19/02/2026 16:34,Lucifer,#20UGJJV,0,0,iran2020,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Archers | Arrows | Cannon Cart | Hog Rider | Knight | Mortar | Musketeer | The Log,1
19/02/2026 16:00,Tomas 09,#28QCQU0R,0,0,sosososo,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Battle Ram | Golden Knight | Hunter | Ice Golem | Knight | Minions | Three Musketeers,1
19/02/2026 12:34,Regente Thragg,#UP2R8LUG0,0,0,Vagabond,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Barbarian Barrel | Electro Spirit | Goblin Hut | Ice Wizard | Lightning | Royal Ghost | Royal Hogs | Skeletons,1
19/02/2026 02:12,Clasher,#8J0Q9GV9G,0,0,curitiba,Derrota,2,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Elixir Golem | Firecracker | Goblin Giant | Mega Knight | Minions | Rage | Sparky | Valkyrie,1
19/02/2026 02:09,purebs,#YY0LLJP,0,0,Ironclad Nomads,Derrota,1,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Arrows | Bomber | Electro Giant | Inferno Dragon | Lightning | Mega Knight | Mini P.E.K.K.A | Minions,1
19/02/2026 02:05,Shulqs,#20PVYJJJG,0,0,Capota Corsa,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Fireball | Hog Rider | Inferno Tower | Prince | Skeleton Army | The Log | Valkyrie | Zap,1
18/02/2026 23:40,해피레이,#VCRY8CR89,0,0,아임JunYeo,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Spirit Empress | Wall Breakers,Firecracker | Goblin Giant | Hunter | Inferno Dragon | Mega Knight | Prince | Sparky | Zap,1
18/02/2026 23:35,Bichillo,#2GLVPVGG9,0,0,Los brujos pros,Derrota,1,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Boss Bandit | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Archer Queen | Arrows | Bandit | Bats | Goblins | Mega Knight | Wall Breakers | Witch,1
18/02/2026 22:50,diinguerie,#P08RLPRR0,0,0,le_83,Derrota,0,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Boss Bandit | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Goblin Gang | Lightning | Mortar | Skeleton Army | Skeleton Barrel | Skeleton King | Spear Goblins | Witch,1
18/02/2026 22:37,-CompaFer-,#YPQ8GRGJY,0,0,Puro Chava M.,Derrota,0,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Boss Bandit | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Fireball | Ice Golem | Knight | Royal Delivery | Skeleton Barrel | Skeletons | Tesla | The Log,1
18/02/2026 22:32,Rafael melo,#UYRC09G,0,0,Goblins Fit,Derrota,1,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Goblin Barrel | Inferno Dragon | Lumberjack | Prince | Princess | Skeleton Army | The Log | Wizard,1
18/02/2026 22:25,Thomas ,#J2V9L8P,0,0,Nova Arg,Derrota,1,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Cannon Cart | Goblins | Musketeer | Royal Ghost | Royal Hogs | Skeleton Army | Skeleton Barrel | Zap,1
18/02/2026 13:57,Nicsi,#98L890CYL,0,0,Гоуст,Vitoria,2,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Cannon | Dart Goblin | Goblin Barrel | Ice Spirit | Knight | Princess | Skeleton Army | The Log,1
18/02/2026 13:53,OyakoDon,#Q000PUJ8,0,0,パンドラの箱庭,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Dart Goblin | Fireball | Flying Machine | Goblin Barrel | Goblin Gang | Inferno Tower | Royal Ghost | The Log,1
17/02/2026 23:36,Matt,#2VJVG908V,0,0,Goosiest Fans,Derrota,0,3,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Fireball | Furnace | Giant Snowball | Ice Spirit | Knight | Skeletons | Tesla | X-Bow,1
17/02/2026 23:34,var,#P2GGPJ0PR,0,0,Clan #P8CJU0UP,Derrota,1,2,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Electro Spirit | Fireball | Fisherman | Goblins | Hunter | Royal Ghost | Royal Giant | The Log,1
17/02/2026 23:14,BomBaCı,#JGVP0U9QC,0,0,FENERBAHCE,Vitoria,3,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Arrows | Bowler | Elixir Golem | Lightning | Mini P.E.K.K.A | Royal Hogs | Skeleton Army | Witch,1
17/02/2026 23:04,WhiteHammer,#9PCGL2PPU,0,0,Australia 2,Vitoria,3,2,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Arrows | Dart Goblin | Goblin Cage | Goblins | Ice Golem | Royal Hogs | Skeleton Barrel | Wizard,1
17/02/2026 22:59,Jackie,#JCC0UVQL2,0,0,WOODY,Vitoria,2,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers | Wizard,Firecracker | Freeze | Guards | Hog Rider | Inferno Tower | Mega Knight | Prince | Valkyrie,1
